,condition_1,condition_2,score,statistic,p_value,p_value_adj
46,Eczema,T-Cell Lymphoma,egophily_1,4135056428.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,4136316298.0,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,4114222646.0,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,4112841176.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,4105165279.5,0.0,0.0
0,Psoriasis,Eczema,global_homophily,49.0,0.00897202481281498,0.02691607443844494
1,Psoriasis,Eczema,global_entropy,173.0,0.012821684691391543,0.03846505407417463
2,Psoriasis,T-Cell Lymphoma,global_homophily,132.0,0.43064798984807773,1.2919439695442332
3,Psoriasis,T-Cell Lymphoma,global_entropy,112.0,1.0,3.0
4,Eczema,T-Cell Lymphoma,global_homophily,199.0,0.0003609347195741741,0.0010828041587225222
5,Eczema,T-Cell Lymphoma,global_entropy,49.0,0.00897202481281498,0.02691607443844494
6,Psoriasis,Eczema,local_homophily_1,3664103794.5,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3454701090.5,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3328281153.0,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3232555183.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3155698556.5,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4871538868.5,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,4970980334.0,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,5056567774.0,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,5135646159.5,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,5216291097.5,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3837545571.5,8.487106221491036e-294,2.546131866447311e-293
17,Psoriasis,Eczema,egophily_2,3853899239.5,2.648590627319364e-270,7.945771881958092e-270
18,Psoriasis,Eczema,egophily_3,3880291000.5,2.7155152857521643e-237,8.146545857256493e-237
19,Psoriasis,Eczema,egophily_4,3874560392.0,2.908500610190872e-244,8.725501830572617e-244
20,Psoriasis,Eczema,egophily_5,3867897928.0,1.692134596013619e-252,5.076403788040857e-252
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,6961152886.5,4.9313197914707676e-234,1.4793959374412302e-233
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,7261822395.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,7475100915.0,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,7617997783.5,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,7724566654.0,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,5908077147.5,2.255773300735993e-264,6.7673199022079785e-264
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,5631231155.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,5531670118.5,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,5485693002.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,5483566903.5,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,6777442027.5,3.4663250412125176e-97,1.0398975123637552e-96
32,Psoriasis,T-Cell Lymphoma,egophily_2,6808903974.0,1.696251535147069e-115,5.088754605441207e-115
33,Psoriasis,T-Cell Lymphoma,egophily_3,6813615462.5,1.755429396898767e-118,5.266288190696301e-118
34,Psoriasis,T-Cell Lymphoma,egophily_4,6798315673.0,7.584784576747447e-109,2.275435373024234e-108
35,Psoriasis,T-Cell Lymphoma,egophily_5,6773304445.5,5.452028069198822e-94,1.6356084207596466e-93
36,Eczema,T-Cell Lymphoma,local_homophily_1,4060110464.0,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,4375967465.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4575197066.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4705027706.5,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4796478935.0,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2562191495.5,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2351299517.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2242329689.0,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2160363956.5,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2095439068.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3818633278.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3811335648.0,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3778887660.0,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3770350129.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3763663870.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,39.0,0.0024626042007544527,0.007387812602263358
1,Psoriasis,Eczema,global_entropy,179.0,0.006189824426537995,0.018569473279613984
2,Psoriasis,T-Cell Lymphoma,global_homophily,169.0,0.020191414969204246,0.060574244907612734
3,Psoriasis,T-Cell Lymphoma,global_entropy,75.0,0.12486035998214667,0.37458107994644
4,Eczema,T-Cell Lymphoma,global_homophily,189.0,0.001619713575230349,0.004859140725691047
5,Eczema,T-Cell Lymphoma,global_entropy,66.0,0.05639236422683157,0.1691770926804947
6,Psoriasis,Eczema,local_homophily_1,3209164192.0,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3022405325.5,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,2892012981.5,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,2778777883.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,2685915447.5,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4130328018.5,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,4176847905.0,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4211888452.5,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,4262756201.0,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,4329894396.5,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3347039837.0,4.95055261904948e-222,1.485165785714844e-221
17,Psoriasis,Eczema,egophily_2,3379850240.0,8.363969293076668e-180,2.5091907879230006e-179
18,Psoriasis,Eczema,egophily_3,3411537063.0,1.9319342800844047e-144,5.795802840253215e-144
19,Psoriasis,Eczema,egophily_4,3413636711.5,3.101987757341965e-142,9.305963272025895e-142
20,Psoriasis,Eczema,egophily_5,3418657345.5,4.909917615324143e-137,1.4729752845972428e-136
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,5945398806.0,6.190292154539509e-301,1.8570876463618528e-300
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,6240006101.5,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,6446979351.0,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6586730697.5,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6688698879.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4882015811.5,0.0,0.0
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4568571145.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4429958359.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4356291875.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4327683041.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5759937327.0,2.2449391548536152e-123,6.734817464560846e-123
32,Psoriasis,T-Cell Lymphoma,egophily_2,5806017321.0,5.326105197507482e-159,1.5978315592522447e-158
33,Psoriasis,T-Cell Lymphoma,egophily_3,5819649730.0,1.007426827079365e-170,3.022280481238095e-170
34,Psoriasis,T-Cell Lymphoma,egophily_4,5811334265.0,1.6937712693492645e-163,5.0813138080477934e-163
35,Psoriasis,T-Cell Lymphoma,egophily_5,5794082763.5,5.130767517633461e-149,1.5392302552900385e-148
36,Eczema,T-Cell Lymphoma,local_homophily_1,3511019843.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,3753235367.0,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,3923513002.0,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4053515257.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4157333596.0,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2512413539.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2374996588.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2300534138.0,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2245861663.5,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2195045861.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3341852009.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3323157875.0,2.0745894079863442e-278,6.223768223959033e-278
48,Eczema,T-Cell Lymphoma,egophily_3,3302392423.0,3.4591395164792314e-243,1.0377418549437694e-242
49,Eczema,T-Cell Lymphoma,egophily_4,3296602228.0,8.364121528096877e-234,2.509236458429063e-233
50,Eczema,T-Cell Lymphoma,egophily_5,3286389396.0,1.0297290880769252e-217,3.0891872642307757e-217
0,Psoriasis,Eczema,global_homophily,70.0,0.08149464839345506,0.2444839451803652
1,Psoriasis,Eczema,global_entropy,142.0,0.22902896662469463,0.6870868998740839
2,Psoriasis,T-Cell Lymphoma,global_homophily,161.0,0.04648668639528603,0.1394600591858581
3,Psoriasis,T-Cell Lymphoma,global_entropy,99.0,0.5897385933186072,1.7692157799558217
4,Eczema,T-Cell Lymphoma,global_homophily,196.0,0.0005759812107616887,0.0017279436322850663
5,Eczema,T-Cell Lymphoma,global_entropy,48.0,0.00794033626424658,0.02382100879273974
6,Psoriasis,Eczema,local_homophily_1,3859207136.5,1.437691723421736e-271,4.3130751702652083e-271
7,Psoriasis,Eczema,local_homophily_2,3693125483.5,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3589972930.5,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3513625931.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3453105644.5,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4657302451.0,1.1005866509800632e-246,3.3017599529401894e-246
12,Psoriasis,Eczema,local_entropy_2,4694935578.0,1.0341181149222591e-295,3.1023543447667774e-295
13,Psoriasis,Eczema,local_entropy_3,4739828287.0,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,4792806955.5,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,4854827108.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3981231768.0,6.616392457941186e-135,1.9849177373823558e-134
17,Psoriasis,Eczema,egophily_2,4006292254.0,6.819071274953121e-112,2.045721382485936e-111
18,Psoriasis,Eczema,egophily_3,4034624405.0,2.5136684536286186e-89,7.541005360885856e-89
19,Psoriasis,Eczema,egophily_4,4032266516.5,4.203073401154238e-91,1.2609220203462713e-90
20,Psoriasis,Eczema,egophily_5,4027593106.5,1.1136414693713523e-94,3.340924408114057e-94
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,7009651991.0,0.0,0.0
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,7377201208.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,7637808340.0,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,7817205828.0,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,7951686806.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,5726617040.5,0.0,0.0
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,5379752639.0,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,5246033445.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,5172561817.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,5144422451.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,6785853836.5,3.4337787773439986e-146,1.0301336332031996e-145
32,Psoriasis,T-Cell Lymphoma,egophily_2,6822588588.5,1.382925332068522e-172,4.148775996205566e-172
33,Psoriasis,T-Cell Lymphoma,egophily_3,6832916831.0,9.607502226176555e-181,2.8822506678529667e-180
34,Psoriasis,T-Cell Lymphoma,egophily_4,6824254001.5,7.49353851217793e-174,2.248061553653379e-173
35,Psoriasis,T-Cell Lymphoma,egophily_5,6801548448.5,1.9438703137461779e-156,5.831610941238533e-156
36,Eczema,T-Cell Lymphoma,local_homophily_1,4335914168.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,4645522073.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4850121394.0,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4994895281.5,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,5107259562.0,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2953455551.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2777763568.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2686332356.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2617363691.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2556858919.0,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,4109668901.0,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,4081555424.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,4050215090.5,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,4039676445.5,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,4028681278.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,66.0,0.05639236422683157,0.1691770926804947
1,Psoriasis,Eczema,global_entropy,153.0,0.09709106759647709,0.29127320278943125
2,Psoriasis,T-Cell Lymphoma,global_homophily,175.0,0.010121802247772722,0.030365406743318165
3,Psoriasis,T-Cell Lymphoma,global_entropy,76.0,0.13538211004560674,0.4061463301368202
4,Eczema,T-Cell Lymphoma,global_homophily,189.0,0.001619713575230349,0.004859140725691047
5,Eczema,T-Cell Lymphoma,global_entropy,52.0,0.012821684691391543,0.03846505407417463
6,Psoriasis,Eczema,local_homophily_1,3440428020.0,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3283719664.5,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3187664219.0,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3117193978.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3061631350.5,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4321020528.5,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,4327015142.0,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4354469264.0,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,4387460844.5,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,4429805033.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3571763548.0,9.62937591460495e-189,2.888812774381485e-188
17,Psoriasis,Eczema,egophily_2,3607143818.5,6.564996068633481e-149,1.9694988205900443e-148
18,Psoriasis,Eczema,egophily_3,3635853252.0,6.815812052331005e-121,2.0447436156993015e-120
19,Psoriasis,Eczema,egophily_4,3637610853.0,2.8399287968891194e-119,8.519786390667359e-119
20,Psoriasis,Eczema,egophily_5,3633131109.5,2.0341303361571962e-123,6.102391008471589e-123
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,4849259745.0,4.065245002152014e-157,1.2195735006456042e-156
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,5034882119.5,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,5160737573.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,5244216836.5,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,5306647542.0,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4179538866.5,8.680609570701637e-184,2.604182871210491e-183
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,3972948878.0,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,3885370507.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,3839869708.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,3825526979.5,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,4734431880.5,3.6924200688785477e-66,1.1077260206635644e-65
32,Psoriasis,T-Cell Lymphoma,egophily_2,4762670375.5,2.871666772335543e-84,8.61500031700663e-84
33,Psoriasis,T-Cell Lymphoma,egophily_3,4775547750.0,1.5538736717667525e-93,4.661621015300258e-93
34,Psoriasis,T-Cell Lymphoma,egophily_4,4770410849.0,9.042834117928346e-90,2.7128502353785035e-89
35,Psoriasis,T-Cell Lymphoma,egophily_5,4755126158.0,4.884924271791554e-79,1.4654772815374663e-78
36,Eczema,T-Cell Lymphoma,local_homophily_1,3976774512.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,4268563914.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4461554653.0,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4600512384.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4708405388.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2650924618.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2472186373.5,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2389639544.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2327480458.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2273778727.0,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3764495891.0,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3753814247.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3726493892.5,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3718951737.5,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3711082891.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,43.0,0.004209946028667896,0.012629838086003688
1,Psoriasis,Eczema,global_entropy,171.0,0.01614027989360373,0.04842083968081119
2,Psoriasis,T-Cell Lymphoma,global_homophily,162.0,0.042110616791807005,0.12633185037542102
3,Psoriasis,T-Cell Lymphoma,global_entropy,84.0,0.24548500120312422,0.7364550036093727
4,Eczema,T-Cell Lymphoma,global_homophily,191.0,0.0012151954178690621,0.0036455862536071866
5,Eczema,T-Cell Lymphoma,global_entropy,45.0,0.005452139856940547,0.01635641957082164
6,Psoriasis,Eczema,local_homophily_1,3711232486.0,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3532027399.0,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3413259551.0,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3317410231.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3243065751.0,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4611962456.0,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,4637140103.0,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4671360467.5,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,4716036084.0,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,4777366138.5,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3849316489.5,3.7012155257530896e-177,1.1103646577259269e-176
17,Psoriasis,Eczema,egophily_2,3882035238.5,8.534890716148389e-143,2.5604672148445167e-142
18,Psoriasis,Eczema,egophily_3,3918200161.5,3.399941078011809e-110,1.0199823234035427e-109
19,Psoriasis,Eczema,egophily_4,3918311419.5,4.235311955152811e-110,1.2705935865458434e-109
20,Psoriasis,Eczema,egophily_5,3920648991.5,3.846585622987987e-108,1.153975686896396e-107
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,6039845001.5,1.9602929161116472e-305,5.880878748334941e-305
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,6351829432.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,6576017412.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6723059654.5,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6830418306.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4951727587.0,0.0,0.0
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4635666688.0,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4498687595.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4425998945.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4395552835.5,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5849631540.0,2.2271815476827584e-124,6.681544643048276e-124
32,Psoriasis,T-Cell Lymphoma,egophily_2,5903794567.5,1.582150058160955e-166,4.746450174482865e-166
33,Psoriasis,T-Cell Lymphoma,egophily_3,5915706912.5,7.443343993853514e-177,2.233003198156054e-176
34,Psoriasis,T-Cell Lymphoma,egophily_4,5904864095.0,2.0945898979874252e-167,6.283769693962276e-167
35,Psoriasis,T-Cell Lymphoma,egophily_5,5887872015.0,3.963501799513471e-153,1.1890505398540414e-152
36,Eczema,T-Cell Lymphoma,local_homophily_1,4251367884.0,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,4572563397.0,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4788168652.0,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4938004771.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,5050191036.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2901041878.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2674690062.5,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2541976544.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2441997193.5,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2365682862.0,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,4022729944.0,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,4013732540.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3992162610.0,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3988704457.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3983723332.5,0.0,0.0
0,Psoriasis,Eczema,global_homophily,68.0,0.06799575043506911,0.20398725130520734
1,Psoriasis,Eczema,global_entropy,146.0,0.17106923105635186,0.5132076931690556
2,Psoriasis,T-Cell Lymphoma,global_homophily,188.0,0.0018654646290708888,0.005596393887212666
3,Psoriasis,T-Cell Lymphoma,global_entropy,62.0,0.03808828420629213,0.1142648526188764
4,Eczema,T-Cell Lymphoma,global_homophily,201.0,0.00026216888813650863,0.0007865066644095258
5,Eczema,T-Cell Lymphoma,global_entropy,49.0,0.00897202481281498,0.02691607443844494
6,Psoriasis,Eczema,local_homophily_1,3962696943.5,6.109923610645421e-305,1.8329770831936262e-304
7,Psoriasis,Eczema,local_homophily_2,3782071364.0,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3671286068.5,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3584750362.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3516864461.5,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4844481207.0,4.360734248852436e-292,1.3082202746557307e-291
12,Psoriasis,Eczema,local_entropy_2,4928066685.5,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4999517190.5,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,5074530110.5,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,5156255640.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,4096025186.5,4.2043585702700975e-151,1.2613075710810292e-150
17,Psoriasis,Eczema,egophily_2,4109317459.5,9.775120431316105e-138,2.9325361293948316e-137
18,Psoriasis,Eczema,egophily_3,4132760055.0,3.0292694643448125e-117,9.087808393034437e-117
19,Psoriasis,Eczema,egophily_4,4126495730.0,1.5041488838638664e-122,4.5124466515915995e-122
20,Psoriasis,Eczema,egophily_5,4121095457.0,3.221904445868135e-127,9.665713337604405e-127
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,5641945687.5,0.0,0.0
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,5992134785.5,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,6248615022.0,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6422614999.0,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6550133325.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4438154659.5,0.0,0.0
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4143114587.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4017125605.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,3936758213.5,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,3888971746.5,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5421683062.0,7.862807032203823e-174,2.3588421096611472e-173
32,Psoriasis,T-Cell Lymphoma,egophily_2,5457699256.0,1.6404277760986343e-207,4.9212833282959025e-207
33,Psoriasis,T-Cell Lymphoma,egophily_3,5454392028.5,4.126152765811606e-204,1.2378458297434817e-203
34,Psoriasis,T-Cell Lymphoma,egophily_4,5448633848.0,2.489811086340573e-198,7.46943325902172e-198
35,Psoriasis,T-Cell Lymphoma,egophily_5,5434359302.0,2.2715539132793532e-184,6.814661739838059e-184
36,Eczema,T-Cell Lymphoma,local_homophily_1,3807415437.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,4054884980.0,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4217362755.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4335045563.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4424097582.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2646032522.5,0.0,0.0
