,celltype_1,celltype_2,sq_ne_zscore,sq_ne_count,patient_id,condition
27,Fibroblasts,Langerhans cells,0.0,0,Eczema_06,Eczema
28,Fibroblasts,Macrophages,-0.09861733858119975,56,Eczema_06,Eczema
29,Fibroblasts,Melanocytes,1.5271612836618134,47,Eczema_06,Eczema
30,Fibroblasts,Smooth muscle cells,2.168925892180697,76,Eczema_06,Eczema
31,Fibroblasts,Suprabasal keratinocytes,-0.17614076909862494,13,Eczema_06,Eczema
32,Fibroblasts,T-cells,-0.040525117015167554,80,Eczema_06,Eczema
33,Fibroblasts,Unknown,3.04801571004166,153,Eczema_06,Eczema
34,Langerhans cells,Macrophages,0.0,0,Eczema_06,Eczema
35,Langerhans cells,Melanocytes,0.32655551882495343,48,Eczema_06,Eczema
36,Langerhans cells,Smooth muscle cells,1.5413449064418352,84,Eczema_06,Eczema
37,Langerhans cells,Suprabasal keratinocytes,0.4135710154892192,18,Eczema_06,Eczema
38,Langerhans cells,T-cells,0.8129270382294742,106,Eczema_06,Eczema
39,Langerhans cells,Unknown,1.451092860550239,163,Eczema_06,Eczema
40,Macrophages,Melanocytes,0.0,0,Eczema_06,Eczema
41,Macrophages,Smooth muscle cells,2.4188363729386935,64,Eczema_06,Eczema
42,Macrophages,Suprabasal keratinocytes,0.6209247809057702,13,Eczema_06,Eczema
43,Macrophages,T-cells,0.1496677961783672,66,Eczema_06,Eczema
44,Macrophages,Unknown,2.3381108340119727,120,Eczema_06,Eczema
45,Melanocytes,Smooth muscle cells,0.0,0,Eczema_06,Eczema
46,Melanocytes,Suprabasal keratinocytes,0.49029790950015306,19,Eczema_06,Eczema
47,Melanocytes,T-cells,0.045403338381831124,103,Eczema_06,Eczema
48,Melanocytes,Unknown,1.720921507899536,175,Eczema_06,Eczema
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,Eczema_06,Eczema
50,Smooth muscle cells,T-cells,0.12527376926953282,24,Eczema_06,Eczema
51,Smooth muscle cells,Unknown,2.4848457138367492,49,Eczema_06,Eczema
52,Suprabasal keratinocytes,T-cells,0.0,0,Eczema_06,Eczema
53,Suprabasal keratinocytes,Unknown,0.08537505148019112,211,Eczema_06,Eczema
54,T-cells,Unknown,0.0,0,Eczema_06,Eczema
0,B-cells,Basal keratinocytes,0.0,0,TCL_04,T-Cell Lymphoma
1,B-cells,Endothelial cells,-2.6436430145723953,60,TCL_04,T-Cell Lymphoma
2,B-cells,Fibroblasts,1.1136961824167741,15,TCL_04,T-Cell Lymphoma
3,B-cells,Langerhans cells,0.325719338848483,20,TCL_04,T-Cell Lymphoma
4,B-cells,Macrophages,-0.8673523628004053,83,TCL_04,T-Cell Lymphoma
5,B-cells,Melanocytes,2.1096098933274163,30,TCL_04,T-Cell Lymphoma
6,B-cells,Smooth muscle cells,0.7831733524636502,65,TCL_04,T-Cell Lymphoma
7,B-cells,Suprabasal keratinocytes,0.4879675745344464,49,TCL_04,T-Cell Lymphoma
8,B-cells,T-cells,0.3545060859729088,137,TCL_04,T-Cell Lymphoma
9,B-cells,Unknown,0.15280288527988367,80,TCL_04,T-Cell Lymphoma
10,Basal keratinocytes,Endothelial cells,0.0,0,TCL_04,T-Cell Lymphoma
11,Basal keratinocytes,Fibroblasts,-0.4107152833070353,27,TCL_04,T-Cell Lymphoma
12,Basal keratinocytes,Langerhans cells,-0.28494025175390264,44,TCL_04,T-Cell Lymphoma
13,Basal keratinocytes,Macrophages,0.4233357160246835,233,TCL_04,T-Cell Lymphoma
14,Basal keratinocytes,Melanocytes,-0.9216525211790499,46,TCL_04,T-Cell Lymphoma
15,Basal keratinocytes,Smooth muscle cells,-0.2798109427676246,146,TCL_04,T-Cell Lymphoma
16,Basal keratinocytes,Suprabasal keratinocytes,-1.4401206873096304,101,TCL_04,T-Cell Lymphoma
17,Basal keratinocytes,T-cells,1.4340611525188387,359,TCL_04,T-Cell Lymphoma
18,Basal keratinocytes,Unknown,-2.2117707163698945,171,TCL_04,T-Cell Lymphoma
19,Endothelial cells,Fibroblasts,0.0,0,TCL_04,T-Cell Lymphoma
20,Endothelial cells,Langerhans cells,0.5684292276180699,8,TCL_04,T-Cell Lymphoma
21,Endothelial cells,Macrophages,-0.5755136498369134,29,TCL_04,T-Cell Lymphoma
22,Endothelial cells,Melanocytes,-0.8877942934659108,5,TCL_04,T-Cell Lymphoma
23,Endothelial cells,Smooth muscle cells,1.7417304330972292,29,TCL_04,T-Cell Lymphoma
24,Endothelial cells,Suprabasal keratinocytes,0.21006976887159748,17,TCL_04,T-Cell Lymphoma
25,Endothelial cells,T-cells,0.6912436080600806,52,TCL_04,T-Cell Lymphoma
26,Endothelial cells,Unknown,-1.6579230485081384,20,TCL_04,T-Cell Lymphoma
27,Fibroblasts,Langerhans cells,0.0,0,TCL_04,T-Cell Lymphoma
28,Fibroblasts,Macrophages,-1.5585178073859127,41,TCL_04,T-Cell Lymphoma
29,Fibroblasts,Melanocytes,0.05473780205160629,12,TCL_04,T-Cell Lymphoma
30,Fibroblasts,Smooth muscle cells,-0.7222803531547642,30,TCL_04,T-Cell Lymphoma
31,Fibroblasts,Suprabasal keratinocytes,1.5961795539011778,34,TCL_04,T-Cell Lymphoma
32,Fibroblasts,T-cells,-1.086818344511416,67,TCL_04,T-Cell Lymphoma
33,Fibroblasts,Unknown,0.9317019260896889,51,TCL_04,T-Cell Lymphoma
34,Langerhans cells,Macrophages,0.0,0,TCL_04,T-Cell Lymphoma
35,Langerhans cells,Melanocytes,-1.3556156048449621,49,TCL_04,T-Cell Lymphoma
36,Langerhans cells,Smooth muscle cells,-0.7324815251339611,159,TCL_04,T-Cell Lymphoma
37,Langerhans cells,Suprabasal keratinocytes,-0.707166565736924,121,TCL_04,T-Cell Lymphoma
38,Langerhans cells,T-cells,2.035597244560088,409,TCL_04,T-Cell Lymphoma
39,Langerhans cells,Unknown,-0.5267096729829843,215,TCL_04,T-Cell Lymphoma
40,Macrophages,Melanocytes,0.0,0,TCL_04,T-Cell Lymphoma
41,Macrophages,Smooth muscle cells,0.41212281943816614,41,TCL_04,T-Cell Lymphoma
42,Macrophages,Suprabasal keratinocytes,0.8403906244876089,34,TCL_04,T-Cell Lymphoma
43,Macrophages,T-cells,-0.9654579078642844,78,TCL_04,T-Cell Lymphoma
44,Macrophages,Unknown,0.7483001258746454,56,TCL_04,T-Cell Lymphoma
45,Melanocytes,Smooth muscle cells,0.0,0,TCL_04,T-Cell Lymphoma
46,Melanocytes,Suprabasal keratinocytes,-1.7053573969181184,70,TCL_04,T-Cell Lymphoma
47,Melanocytes,T-cells,0.2957430034227297,251,TCL_04,T-Cell Lymphoma
48,Melanocytes,Unknown,0.010265369616621866,146,TCL_04,T-Cell Lymphoma
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,TCL_04,T-Cell Lymphoma
50,Smooth muscle cells,T-cells,-1.7230188496589167,169,TCL_04,T-Cell Lymphoma
51,Smooth muscle cells,Unknown,3.1917554775781047,144,TCL_04,T-Cell Lymphoma
52,Suprabasal keratinocytes,T-cells,0.0,0,TCL_04,T-Cell Lymphoma
53,Suprabasal keratinocytes,Unknown,-1.9306626658983017,297,TCL_04,T-Cell Lymphoma
54,T-cells,Unknown,0.0,0,TCL_04,T-Cell Lymphoma
0,B-cells,Basal keratinocytes,0.0,0,Eczema_03,Psoriasis
1,B-cells,Endothelial cells,-6.372090051901945,197,Eczema_03,Psoriasis
2,B-cells,Fibroblasts,1.5329080585394326,24,Eczema_03,Psoriasis
3,B-cells,Langerhans cells,0.6650525852646654,87,Eczema_03,Psoriasis
4,B-cells,Macrophages,1.4800190291133482,51,Eczema_03,Psoriasis
5,B-cells,Melanocytes,2.50433344918817,126,Eczema_03,Psoriasis
6,B-cells,Smooth muscle cells,3.2870805189506442,279,Eczema_03,Psoriasis
7,B-cells,Suprabasal keratinocytes,2.514523289821678,262,Eczema_03,Psoriasis
8,B-cells,T-cells,-4.016477991712091,224,Eczema_03,Psoriasis
9,B-cells,Unknown,-0.6256522100725259,137,Eczema_03,Psoriasis
10,Basal keratinocytes,Endothelial cells,0.0,0,Eczema_03,Psoriasis
11,Basal keratinocytes,Fibroblasts,-1.8726997814596846,9,Eczema_03,Psoriasis
12,Basal keratinocytes,Langerhans cells,-1.823445114707865,58,Eczema_03,Psoriasis
13,Basal keratinocytes,Macrophages,-0.48351860076818365,35,Eczema_03,Psoriasis
14,Basal keratinocytes,Melanocytes,0.0074007713678590666,93,Eczema_03,Psoriasis
15,Basal keratinocytes,Smooth muscle cells,-2.6386375406114877,175,Eczema_03,Psoriasis
16,Basal keratinocytes,Suprabasal keratinocytes,-4.542535301188755,146,Eczema_03,Psoriasis
17,Basal keratinocytes,T-cells,6.835555012275552,343,Eczema_03,Psoriasis
18,Basal keratinocytes,Unknown,-1.741567448081773,110,Eczema_03,Psoriasis
19,Endothelial cells,Fibroblasts,0.0,0,Eczema_03,Psoriasis
20,Endothelial cells,Langerhans cells,2.2748518936584396,9,Eczema_03,Psoriasis
21,Endothelial cells,Macrophages,-1.5684594488564356,0,Eczema_03,Psoriasis
22,Endothelial cells,Melanocytes,0.6520117326753107,7,Eczema_03,Psoriasis
23,Endothelial cells,Smooth muscle cells,-0.4748407397742028,11,Eczema_03,Psoriasis
24,Endothelial cells,Suprabasal keratinocytes,0.5618787827193281,14,Eczema_03,Psoriasis
25,Endothelial cells,T-cells,0.004432533648502682,15,Eczema_03,Psoriasis
26,Endothelial cells,Unknown,-0.9926916150089974,5,Eczema_03,Psoriasis
27,Fibroblasts,Langerhans cells,0.0,0,Eczema_03,Psoriasis
28,Fibroblasts,Macrophages,-1.0812981047855548,7,Eczema_03,Psoriasis
29,Fibroblasts,Melanocytes,0.3266431190821758,27,Eczema_03,Psoriasis
30,Fibroblasts,Smooth muscle cells,0.05953310219801945,57,Eczema_03,Psoriasis
31,Fibroblasts,Suprabasal keratinocytes,2.3201008387564186,72,Eczema_03,Psoriasis
32,Fibroblasts,T-cells,-2.1038754667605106,53,Eczema_03,Psoriasis
33,Fibroblasts,Unknown,2.834910087979136,51,Eczema_03,Psoriasis
34,Langerhans cells,Macrophages,0.0,0,Eczema_03,Psoriasis
35,Langerhans cells,Melanocytes,-1.715211884903822,7,Eczema_03,Psoriasis
36,Langerhans cells,Smooth muscle cells,-0.7440633009884372,26,Eczema_03,Psoriasis
37,Langerhans cells,Suprabasal keratinocytes,1.3494879585465822,36,Eczema_03,Psoriasis
38,Langerhans cells,T-cells,-0.03965630355752733,36,Eczema_03,Psoriasis
39,Langerhans cells,Unknown,-0.8427231836412677,15,Eczema_03,Psoriasis
40,Macrophages,Melanocytes,0.0,0,Eczema_03,Psoriasis
41,Macrophages,Smooth muscle cells,-1.94875182903554,57,Eczema_03,Psoriasis
42,Macrophages,Suprabasal keratinocytes,0.8297502924891044,78,Eczema_03,Psoriasis
43,Macrophages,T-cells,-0.9098613516917183,80,Eczema_03,Psoriasis
44,Macrophages,Unknown,0.497602835693574,48,Eczema_03,Psoriasis
45,Melanocytes,Smooth muscle cells,0.0,0,Eczema_03,Psoriasis
46,Melanocytes,Suprabasal keratinocytes,1.3956861863274255,178,Eczema_03,Psoriasis
47,Melanocytes,T-cells,-0.9096464787606486,186,Eczema_03,Psoriasis
48,Melanocytes,Unknown,-1.011541846054319,92,Eczema_03,Psoriasis
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,Eczema_03,Psoriasis
50,Smooth muscle cells,T-cells,-4.156132363787546,141,Eczema_03,Psoriasis
51,Smooth muscle cells,Unknown,-0.3629039616886496,95,Eczema_03,Psoriasis
52,Suprabasal keratinocytes,T-cells,0.0,0,Eczema_03,Psoriasis
53,Suprabasal keratinocytes,Unknown,-2.8431228517947402,92,Eczema_03,Psoriasis
54,T-cells,Unknown,0.0,0,Eczema_03,Psoriasis
0,B-cells,Basal keratinocytes,0.0,0,Eczema_13,Eczema
1,B-cells,Endothelial cells,-3.4238577911889427,109,Eczema_13,Eczema
2,B-cells,Fibroblasts,2.713122274694684,14,Eczema_13,Eczema
3,B-cells,Langerhans cells,0.057070245423850995,13,Eczema_13,Eczema
4,B-cells,Macrophages,1.247912202569649,42,Eczema_13,Eczema
5,B-cells,Melanocytes,0.8667396546933163,17,Eczema_13,Eczema
6,B-cells,Smooth muscle cells,1.3765345262803432,33,Eczema_13,Eczema
7,B-cells,Suprabasal keratinocytes,0.13042244530949554,8,Eczema_13,Eczema
8,B-cells,T-cells,-1.7004055885633227,94,Eczema_13,Eczema
9,B-cells,Unknown,2.3534746785407354,73,Eczema_13,Eczema
10,Basal keratinocytes,Endothelial cells,0.0,0,Eczema_13,Eczema
11,Basal keratinocytes,Fibroblasts,-1.3791962049924944,37,Eczema_13,Eczema
12,Basal keratinocytes,Langerhans cells,-3.851428978406606,48,Eczema_13,Eczema
13,Basal keratinocytes,Macrophages,-3.6926926778880573,171,Eczema_13,Eczema
14,Basal keratinocytes,Melanocytes,-2.6162999271550675,64,Eczema_13,Eczema
15,Basal keratinocytes,Smooth muscle cells,-5.104610919242775,107,Eczema_13,Eczema
16,Basal keratinocytes,Suprabasal keratinocytes,-2.2168380865356907,34,Eczema_13,Eczema
17,Basal keratinocytes,T-cells,1.6575706092095104,725,Eczema_13,Eczema
18,Basal keratinocytes,Unknown,-6.614250953249696,242,Eczema_13,Eczema
19,Endothelial cells,Fibroblasts,0.0,0,Eczema_13,Eczema
20,Endothelial cells,Langerhans cells,2.611072073348731,9,Eczema_13,Eczema
21,Endothelial cells,Macrophages,0.06883205585162273,11,Eczema_13,Eczema
22,Endothelial cells,Melanocytes,-0.14026219520802705,4,Eczema_13,Eczema
23,Endothelial cells,Smooth muscle cells,-0.07104675409015042,8,Eczema_13,Eczema
24,Endothelial cells,Suprabasal keratinocytes,-0.22531613407201437,2,Eczema_13,Eczema
25,Endothelial cells,T-cells,-1.4269444573964243,27,Eczema_13,Eczema
26,Endothelial cells,Unknown,1.1385908510364238,22,Eczema_13,Eczema
27,Fibroblasts,Langerhans cells,0.0,0,Eczema_13,Eczema
28,Fibroblasts,Macrophages,-0.9422016614637574,15,Eczema_13,Eczema
29,Fibroblasts,Melanocytes,0.922774004771199,10,Eczema_13,Eczema
30,Fibroblasts,Smooth muscle cells,0.9855801332345288,18,Eczema_13,Eczema
31,Fibroblasts,Suprabasal keratinocytes,-1.5845787654994756,1,Eczema_13,Eczema
32,Fibroblasts,T-cells,-0.4349147664274947,57,Eczema_13,Eczema
33,Fibroblasts,Unknown,2.192182088554245,42,Eczema_13,Eczema
34,Langerhans cells,Macrophages,0.0,0,Eczema_13,Eczema
35,Langerhans cells,Melanocytes,-0.5538362868859811,18,Eczema_13,Eczema
36,Langerhans cells,Smooth muscle cells,1.7630447243958178,50,Eczema_13,Eczema
37,Langerhans cells,Suprabasal keratinocytes,1.9470798568924699,18,Eczema_13,Eczema
38,Langerhans cells,T-cells,-1.267144515969868,154,Eczema_13,Eczema
39,Langerhans cells,Unknown,2.5371162946549917,106,Eczema_13,Eczema
40,Macrophages,Melanocytes,0.0,0,Eczema_13,Eczema
41,Macrophages,Smooth muscle cells,0.39355534978880546,17,Eczema_13,Eczema
42,Macrophages,Suprabasal keratinocytes,-0.7673518750796183,3,Eczema_13,Eczema
43,Macrophages,T-cells,-1.7946940109181486,52,Eczema_13,Eczema
44,Macrophages,Unknown,1.7144371889576409,42,Eczema_13,Eczema
45,Melanocytes,Smooth muscle cells,0.0,0,Eczema_13,Eczema
46,Melanocytes,Suprabasal keratinocytes,0.08419697904767998,9,Eczema_13,Eczema
47,Melanocytes,T-cells,0.436121923424803,129,Eczema_13,Eczema
48,Melanocytes,Unknown,0.2860830745155364,66,Eczema_13,Eczema
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,Eczema_13,Eczema
50,Smooth muscle cells,T-cells,-0.7014550880608295,33,Eczema_13,Eczema
51,Smooth muscle cells,Unknown,1.4111930101486125,25,Eczema_13,Eczema
52,Suprabasal keratinocytes,T-cells,0.0,0,Eczema_13,Eczema
53,Suprabasal keratinocytes,Unknown,-2.850539009177936,229,Eczema_13,Eczema
54,T-cells,Unknown,0.0,0,Eczema_13,Eczema
0,B-cells,Basal keratinocytes,0.0,0,TCL_09,T-Cell Lymphoma
1,B-cells,Endothelial cells,-1.4943831582388323,111,TCL_09,T-Cell Lymphoma
2,B-cells,Fibroblasts,0.9491408013139088,10,TCL_09,T-Cell Lymphoma
3,B-cells,Langerhans cells,0.20896619028068794,14,TCL_09,T-Cell Lymphoma
4,B-cells,Macrophages,-0.2064339117782161,14,TCL_09,T-Cell Lymphoma
5,B-cells,Melanocytes,-0.2156449945933816,18,TCL_09,T-Cell Lymphoma
6,B-cells,Smooth muscle cells,1.8911154435326507,29,TCL_09,T-Cell Lymphoma
7,B-cells,Suprabasal keratinocytes,0.36670611485969473,6,TCL_09,T-Cell Lymphoma
8,B-cells,T-cells,-1.0809552108639806,80,TCL_09,T-Cell Lymphoma
9,B-cells,Unknown,1.1841816612634946,77,TCL_09,T-Cell Lymphoma
10,Basal keratinocytes,Endothelial cells,0.0,0,TCL_09,T-Cell Lymphoma
11,Basal keratinocytes,Fibroblasts,-1.6870480441189706,67,TCL_09,T-Cell Lymphoma
12,Basal keratinocytes,Langerhans cells,-3.3132274702583207,106,TCL_09,T-Cell Lymphoma
13,Basal keratinocytes,Macrophages,-0.7842768556358238,149,TCL_09,T-Cell Lymphoma
14,Basal keratinocytes,Melanocytes,-2.028825848958565,178,TCL_09,T-Cell Lymphoma
15,Basal keratinocytes,Smooth muscle cells,-2.779063769256326,187,TCL_09,T-Cell Lymphoma
16,Basal keratinocytes,Suprabasal keratinocytes,-1.5300098308428924,44,TCL_09,T-Cell Lymphoma
17,Basal keratinocytes,T-cells,2.9304634141452217,1018,TCL_09,T-Cell Lymphoma
18,Basal keratinocytes,Unknown,-6.824513800534165,568,TCL_09,T-Cell Lymphoma
19,Endothelial cells,Fibroblasts,0.0,0,TCL_09,T-Cell Lymphoma
20,Endothelial cells,Langerhans cells,0.9128006799424376,11,TCL_09,T-Cell Lymphoma
21,Endothelial cells,Macrophages,1.1907126882452388,13,TCL_09,T-Cell Lymphoma
22,Endothelial cells,Melanocytes,0.22386285421297084,13,TCL_09,T-Cell Lymphoma
23,Endothelial cells,Smooth muscle cells,-0.12463604026429424,13,TCL_09,T-Cell Lymphoma
24,Endothelial cells,Suprabasal keratinocytes,2.1410166900854866,7,TCL_09,T-Cell Lymphoma
25,Endothelial cells,T-cells,-0.4644892403201377,54,TCL_09,T-Cell Lymphoma
26,Endothelial cells,Unknown,1.9710942814484296,55,TCL_09,T-Cell Lymphoma
27,Fibroblasts,Langerhans cells,0.0,0,TCL_09,T-Cell Lymphoma
28,Fibroblasts,Macrophages,-0.8834564463788005,13,TCL_09,T-Cell Lymphoma
29,Fibroblasts,Melanocytes,1.528543555171004,28,TCL_09,T-Cell Lymphoma
30,Fibroblasts,Smooth muscle cells,0.9815241826452529,28,TCL_09,T-Cell Lymphoma
31,Fibroblasts,Suprabasal keratinocytes,1.0488618038462585,8,TCL_09,T-Cell Lymphoma
32,Fibroblasts,T-cells,-1.2035965411361718,89,TCL_09,T-Cell Lymphoma
33,Fibroblasts,Unknown,3.4649716925572194,103,TCL_09,T-Cell Lymphoma
34,Langerhans cells,Macrophages,0.0,0,TCL_09,T-Cell Lymphoma
35,Langerhans cells,Melanocytes,1.034220478764463,29,TCL_09,T-Cell Lymphoma
36,Langerhans cells,Smooth muscle cells,-0.021984859601859686,26,TCL_09,T-Cell Lymphoma
37,Langerhans cells,Suprabasal keratinocytes,-0.15358986353826995,6,TCL_09,T-Cell Lymphoma
38,Langerhans cells,T-cells,-0.35418745941611773,108,TCL_09,T-Cell Lymphoma
39,Langerhans cells,Unknown,-0.22643742400275238,83,TCL_09,T-Cell Lymphoma
40,Macrophages,Melanocytes,0.0,0,TCL_09,T-Cell Lymphoma
41,Macrophages,Smooth muscle cells,2.6970478873527366,49,TCL_09,T-Cell Lymphoma
42,Macrophages,Suprabasal keratinocytes,0.575726969297242,10,TCL_09,T-Cell Lymphoma
43,Macrophages,T-cells,-2.101698697763331,122,TCL_09,T-Cell Lymphoma
44,Macrophages,Unknown,2.652625815280389,134,TCL_09,T-Cell Lymphoma
45,Melanocytes,Smooth muscle cells,0.0,0,TCL_09,T-Cell Lymphoma
46,Melanocytes,Suprabasal keratinocytes,-2.449555432356304,2,TCL_09,T-Cell Lymphoma
47,Melanocytes,T-cells,-0.27633922690518903,156,TCL_09,T-Cell Lymphoma
48,Melanocytes,Unknown,0.5034578584914214,126,TCL_09,T-Cell Lymphoma
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,TCL_09,T-Cell Lymphoma
50,Smooth muscle cells,T-cells,1.315669598641229,46,TCL_09,T-Cell Lymphoma
51,Smooth muscle cells,Unknown,1.3041574164057805,36,TCL_09,T-Cell Lymphoma
52,Suprabasal keratinocytes,T-cells,0.0,0,TCL_09,T-Cell Lymphoma
53,Suprabasal keratinocytes,Unknown,-1.2843173699325279,485,TCL_09,T-Cell Lymphoma
54,T-cells,Unknown,0.0,0,TCL_09,T-Cell Lymphoma
0,B-cells,Basal keratinocytes,0.0,0,TCL_09,T-Cell Lymphoma
1,B-cells,Endothelial cells,-1.0750521208235597,81,TCL_09,T-Cell Lymphoma
2,B-cells,Fibroblasts,0.29669188144298797,4,TCL_09,T-Cell Lymphoma
3,B-cells,Langerhans cells,-0.35320555485934946,6,TCL_09,T-Cell Lymphoma
4,B-cells,Macrophages,-0.27211253295829185,18,TCL_09,T-Cell Lymphoma
5,B-cells,Melanocytes,-0.6516120637239479,7,TCL_09,T-Cell Lymphoma
6,B-cells,Smooth muscle cells,-0.4734794525505668,12,TCL_09,T-Cell Lymphoma
7,B-cells,Suprabasal keratinocytes,-0.39624898672500286,2,TCL_09,T-Cell Lymphoma
8,B-cells,T-cells,-1.3638495527670533,60,TCL_09,T-Cell Lymphoma
9,B-cells,Unknown,1.8466663585678678,54,TCL_09,T-Cell Lymphoma
10,Basal keratinocytes,Endothelial cells,0.0,0,TCL_09,T-Cell Lymphoma
11,Basal keratinocytes,Fibroblasts,-2.280223993751611,36,TCL_09,T-Cell Lymphoma
12,Basal keratinocytes,Langerhans cells,-2.210576295485445,79,TCL_09,T-Cell Lymphoma
13,Basal keratinocytes,Macrophages,-2.42874602380829,231,TCL_09,T-Cell Lymphoma
14,Basal keratinocytes,Melanocytes,-2.7440633170319684,102,TCL_09,T-Cell Lymphoma
15,Basal keratinocytes,Smooth muscle cells,-4.397178884916027,140,TCL_09,T-Cell Lymphoma
16,Basal keratinocytes,Suprabasal keratinocytes,-3.3189222632316544,19,TCL_09,T-Cell Lymphoma
17,Basal keratinocytes,T-cells,0.3671363403065349,991,TCL_09,T-Cell Lymphoma
18,Basal keratinocytes,Unknown,-7.913642736295226,431,TCL_09,T-Cell Lymphoma
19,Endothelial cells,Fibroblasts,0.0,0,TCL_09,T-Cell Lymphoma
20,Endothelial cells,Langerhans cells,0.60480530391585,5,TCL_09,T-Cell Lymphoma
21,Endothelial cells,Macrophages,-0.7430812218326892,8,TCL_09,T-Cell Lymphoma
22,Endothelial cells,Melanocytes,-0.8993243920514892,3,TCL_09,T-Cell Lymphoma
23,Endothelial cells,Smooth muscle cells,1.2519110206579527,11,TCL_09,T-Cell Lymphoma
24,Endothelial cells,Suprabasal keratinocytes,1.3535558717912375,3,TCL_09,T-Cell Lymphoma
25,Endothelial cells,T-cells,-0.35453763426806023,37,TCL_09,T-Cell Lymphoma
26,Endothelial cells,Unknown,2.1112553406737944,33,TCL_09,T-Cell Lymphoma
27,Fibroblasts,Langerhans cells,0.0,0,TCL_09,T-Cell Lymphoma
28,Fibroblasts,Macrophages,-0.4363555087833282,19,TCL_09,T-Cell Lymphoma
29,Fibroblasts,Melanocytes,0.7414313179024169,12,TCL_09,T-Cell Lymphoma
30,Fibroblasts,Smooth muscle cells,0.4919578386369124,17,TCL_09,T-Cell Lymphoma
31,Fibroblasts,Suprabasal keratinocytes,0.08416241138040843,3,TCL_09,T-Cell Lymphoma
32,Fibroblasts,T-cells,-1.9126869590975306,63,TCL_09,T-Cell Lymphoma
33,Fibroblasts,Unknown,1.1598617775854545,54,TCL_09,T-Cell Lymphoma
34,Langerhans cells,Macrophages,0.0,0,TCL_09,T-Cell Lymphoma
35,Langerhans cells,Melanocytes,-0.8357335828743212,23,TCL_09,T-Cell Lymphoma
36,Langerhans cells,Smooth muscle cells,0.23357308399442928,42,TCL_09,T-Cell Lymphoma
37,Langerhans cells,Suprabasal keratinocytes,0.7936492318161531,10,TCL_09,T-Cell Lymphoma
38,Langerhans cells,T-cells,1.1614348659757527,225,TCL_09,T-Cell Lymphoma
39,Langerhans cells,Unknown,-0.5482480556321822,121,TCL_09,T-Cell Lymphoma
40,Macrophages,Melanocytes,0.0,0,TCL_09,T-Cell Lymphoma
41,Macrophages,Smooth muscle cells,1.286385375361443,25,TCL_09,T-Cell Lymphoma
42,Macrophages,Suprabasal keratinocytes,-0.9180693031333297,2,TCL_09,T-Cell Lymphoma
43,Macrophages,T-cells,-0.7220995751543732,94,TCL_09,T-Cell Lymphoma
44,Macrophages,Unknown,1.6362041656193873,73,TCL_09,T-Cell Lymphoma
45,Melanocytes,Smooth muscle cells,0.0,0,TCL_09,T-Cell Lymphoma
46,Melanocytes,Suprabasal keratinocytes,-0.23924516565130793,5,TCL_09,T-Cell Lymphoma
47,Melanocytes,T-cells,0.16523290013640723,153,TCL_09,T-Cell Lymphoma
48,Melanocytes,Unknown,2.3680657645996472,112,TCL_09,T-Cell Lymphoma
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,TCL_09,T-Cell Lymphoma
50,Smooth muscle cells,T-cells,-0.5967379950634667,26,TCL_09,T-Cell Lymphoma
51,Smooth muscle cells,Unknown,3.0290909682583296,29,TCL_09,T-Cell Lymphoma
52,Suprabasal keratinocytes,T-cells,0.0,0,TCL_09,T-Cell Lymphoma
53,Suprabasal keratinocytes,Unknown,-0.3648647399471498,462,TCL_09,T-Cell Lymphoma
54,T-cells,Unknown,0.0,0,TCL_09,T-Cell Lymphoma
